Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Deutsche Capital,DT CAPITAL,K:ICUT,2002/6/7,25601K,HK356,KYG2848V1068
DX Com Holdings,DX.COM HOLDINGS,K:EPRO,2000/8/2,297022,HK8086,BMG2887U1181
Dynamic Holdings,DYNAMIC HOLDINGS,K:DYNA,1983/1/3,982598,HK29,BMG2889K1678
E Bon Holdings,E BON HOLDINGS,K:EBON,2000/4/12,280021,HK599,KYG2917V1023
E-Commodities Holdings,E-COMMODITIES HDG.,K:WIC,2010/10/11,70258J,HK1733,VGG2921V1067
Eagle Legend Asia,EAGLE LEGEND ASIA,K:MHC,2010/7/19,69713L,HK936,KYG2953A1031
Earnest Investments Holdings,EARNEST INVESTMENTS HDG.,K:EARN,2000/7/26,280050,HK339,BMG2900P1538
Earthasia International Holdings,EARTHASIA INTL.HOLDINGS,K:EIHL,2014/6/25,8911YE,HK6128,KYG294AW1006
Easyknit International Holdings,EASYKNIT INTL.HDG.,K:EASY,1995/1/30,140953,HK1218,BMG2915Q3296
Eco-Tek Holdings,ECO-TEK HOLDINGS,K:ECOT,2001/12/5,14846E,HK8169,KYG3039J1004
Ecogreen International Group,ECOGREEN INTL.GROUP,K:ECOG,2004/3/9,28573L,HK2341,KYG2920K1013
Edvance International,EDVANCE INTERNATIONAL,K:DVNC,2017/4/19,9059KA,HK8410,KYG290121048
Eforce Holdings,EFORCE HOLDINGS,K:FFRM,1997/6/25,890851,HK943,BMG491232200
EFT Solutions,EFT SOLUTIONS,K:EFTS,2016/12/15,2759Z1,HK8062,KYG294321040
EGL Holdings,EGL HOLDINGS,K:EGLH,2014/11/28,9212PE,HK6882,KYG3089V1023
Elife Holdings,ELIFE HOLDINGS,K:KENF,2002/4/10,15389Q,HK223,KYG3002T1013
ELL Environmental Holdings,ELL ENVIRONMENTAL HDG.,K:ELLE,2014/9/26,9091G8,HK1395,KYG3017A1058
Embry Holdings,EMBRY HOLDINGS,K:EMBR,2006/12/18,414565,HK1388,KYG3066H1002
Eminence Enterprise,EMINENCE ENTERPRISE,K:ACME,1991/9/16,314595,HK616,BMG0094B1054
Emperor Capital Group,EMPEROR CAPITAL GROUP,K:ECGL,2007/4/24,50403T,HK717,BMG313751015
Emperor Entertainment Hotel,EMPEROR ENTM.HOTEL,K:EMPI,1988/7/14,771567,HK296,BMG313891027
Enerchina Holdings,ENERCHINA HOLDINGS,K:RIGH,1991/9/16,314596,HK622,BMG303921727
ENM Holdings,ENM HOLDINGS,K:ESST,1988/6/1,997758,HK128,HK0128011282
Enterprise Development Holdings,ENTERPRISE DEV.HOLDINGS,K:TAII,2007/1/11,41551X,HK1808,KYG3070M1116
EPI Holdings,EPI HOLDINGS,K:WALL,1991/4/15,540995,HK689,BMG3155U1374
Eprint Group,EPRINT GROUP,K:EPGR,2013/12/3,93366A,HK1884,KYG3085F1019
Ernest Borel Holdings,ERNEST BOREL HOLDINGS,K:ERNT,2014/7/11,8933NA,HK1856,KYG311691086
Essex Bio-Technology,ESSEX BIO-TECHNOLOGY,K:ESSX,2001/6/27,263190,HK1061,KYG312371290
Esun Holdings,ESUN HOLDINGS,K:GLYN,1990/3/1,755564,HK571,BMG3135M1148
Eternity Investment,ETERNITY INVESTMENT,K:OCSH,2000/2/15,280013,HK764,BMG320501254
ETS Group,ETS GROUP,K:ETSG,2012/1/9,86637E,HK8031,KYG314241152
Everchina International Holdings,EVERCHINA INTL.HOLDINGS,K:GAME,1988/6/1,771634,HK202,HK0000062734
Evergreen International Holdings,EVERGREEN INTL.HOLDINGS,K:EIH,2010/11/4,71999H,HK238,KYG3225T1022
Evergreen Products,EVERGREEN PRODUCTS,K:EPGL,2017/7/12,9111NK,HK1962,KYG322541072
Evershine Group Holdings,EVERSHINE GROUP HOLDINGS,K:ARGO,2001/8/13,14422C,HK8022,HK0000124617
Extrawell Pharmaceutical Holdings,EXTRAWELL PHARM.HOLDINGS,K:EXPH,1999/3/10,865748,HK858,BMG3285Q1134
F8 Enterprises,F8 ENTERPRISES,K:FENT,2017/4/12,9057MX,HK8347,KYG3675A1085
Fairwood Holdings,FAIRWOOD HOLDINGS,K:FAIR,1991/10/9,314064,HK52,BMG3305Y1619
Feishang Anthracite Resources,FEISHANG ANTHRACITE RES.,K:FSAT,2014/1/22,8702Q8,HK1738,VGG3375A1194
Finet Group,FINET GROUP,K:FINE,2005/1/7,30059V,HK8317,BMG3445E1333
Finsoft Financial Inhs,FINSOFT FINANCIAL INHS.,K:FINC,2013/9/26,90408U,HK8018,KYG3461G1525
First Shanghai Investments,FIRST SHANGHAI INVS.,K:PUBL,1988/6/2,771543,HK227,HK0227001168
Focus Media Network,FOCUS MEDIA NETWORK,K:FMNT,2011/7/28,77377E,HK8112,KYG3610T1215
Food Idea Holdings,FOOD IDEA HOLDINGS,K:GAYE,2011/7/8,77377D,HK8179,KYG3653P2009
Food Wise Holdings,FOOD WISE HOLDINGS,K:FDWS,2016/11/29,2736FJ,HK1632,KYG361851093
Forebase International Holdings,FOREBASE INTERNATIONAL HOLDINGS,K:KWAS,2003/7/4,27225J,HK2310,HK2310012334
Forgame Holdings,FORGAME HOLDINGS,K:FGHL,2013/10/3,90410N,HK484,KYG363361083
Founder Holdings,FOUNDER HOLDINGS,K:FNHK,1995/12/21,865177,HK418,BMG3654D1074
Fountain Set (Holdings),FOUNTAIN SET (HDG.),K:FSET,1988/4/20,771374,HK420,HK0420001817
Four Seas Mercantile,FOUR SEAS MERCANTILE,K:FOUS,1993/8/25,317673,HK374,KYG365451049
Frontier Services Group,FRONTIER SERVICES GROUP,K:CAPE,1988/7/29,771525,HK500,BMG3729C1001
Fujian Holdings,FUJIAN HOLDINGS,K:KAIM,1988/6/2,992467,HK181,HK0181013399
Fujikon Industrial Holdings,FUJIKON INDUSTRIAL HDG.,K:FUIN,2000/4/11,280020,HK927,BMG3685C1029
Fulum Group Holdings,FULUM GROUP HOLDINGS,K:FULM,2014/11/13,9171YC,HK1443,KYG369231033
Future Bright Holdings,FUTURE BRIGHT HOLDINGS,K:SURG,2002/8/15,26110L,HK703,BMG3698L1072
Future Land Development Holdings,FUTURE LAND DEVELOPMENT HDG.,K:FLDH,2012/11/29,87848K,HK1030,KYG3701A1067
Future World Financial,FUTURE WORLD FINANCIAL,K:SPRD,2003/7/2,27147P,HK572,KYG3707A1004
G&M Holdings,G & M HOLDINGS,K:GMHS,2017/6/13,9102VP,HK6038,KYG345141025
G-Resources Group,G-RESOURCES GROUP,K:RICH,1994/4/29,362438,HK1051,BMG4111M1029
GA Holdings,GA HOLDINGS,K:GAHL,2002/6/17,25625C,HK8126,KYG3706N1034
GCL-Poly Energy Holdings,GCL-POLY ENERGY HOLDINGS,K:GCLP,2007/11/13,51251W,HK3800,KYG3774X1088
Gemilang International,GEMILANG INTERNATIONAL,K:GMLG,2016/11/11,2653NH,HK6163,KYG378791068
Gemini Investments (Holdings),GEMINI INVS.(HOLDINGS),K:KEES,1988/10/5,779550,HK174,HK0174000890
GET Holdings,GET HOLDINGS,K:INWD,2001/12/31,14901M,HK8100,BMG3867N1406
GET Nice Holdings,GET NICE HOLDINGS,K:GNIC,2002/6/6,25598H,HK64,KYG3926K1031
Global Mastermind Capital,GLOBAL MASTERMIND CAP.,K:HAYW,1998/7/17,865737,HK905,BMG3932X1231
Global Mastermind Holdings,GLOBAL MASTERMIND HDG.,K:TRGO,2000/12/7,255387,HK8063,KYG3932Y1052
Global Strategic Group,GLOBAL STRATEGIC GROUP,K:DIHK,2000/4/17,280024,HK8007,KYG3947G1073
Global Sweeteners Holdings,GLOBAL SWEETENERS HDG.,K:GSWE,2007/9/20,50947V,HK3889,KYG3932Q1029
Glorious Sun Enterprises,GLORIOUS SUN ENTERPRISES,K:GLOR,1996/9/17,887202,HK393,BMG3939X1002
Glory Flame Holdings,GLORY FLAME HOLDINGS,K:GLOZ,2014/8/15,90560N,HK8059,NA
GME Group Holdings,GME GROUP HOLDINGS,K:GMEG,2017/2/22,9030YX,HK8188,KYG3946R1048
Goal Forward Holdings,GOAL FORWARD HDG.,K:GFHL,2016/10/13,2625L3,HK8240,NA
Gold Peak Industries,GOLD PEAK INDS.,K:GDPK,1984/7/2,999592,HK40,HK0040000298
Goldbond Group Holdings,GOLDBOND GROUP HDG.,K:ISLD,1988/6/1,938644,HK172,HK0172012327
Golden Eagle Retail Group,GOLDEN EAGLE RETAIL GP.,K:GERG,2006/3/21,32937Q,HK3308,KYG3958R1092
Golden Faith Group,GOLDEN FAITH GP.,K:GFGH,2017/8/11,9122M6,HK2863,KYG395761060
Golden Meditech Holdings,GOLDEN MEDITECH HDG.,K:GMED,2001/12/28,14896H,HK801,KYG395801247
Goldlion Holdings,GOLDLION HOLDINGS,K:LION,1992/9/18,316138,HK533,HK0533002009
Goldpac Group,GOLDPAC GROUP,K:GPGL,2013/12/4,93661G,HK3315,HK0000172855
Goldway Education Group,GOLDWAY EDUCATION GROUP,K:GLDW,2016/12/2,2736FH,HK8160,KYG3981U1031
Golik Holdings,GOLIK HOLDINGS,K:DAHB,1994/7/15,140266,HK1118,BMG2618A1009
Gome Finance Technology,GOME FINANCE TECHNOLOGY,K:TEEM,2002/7/24,26037X,HK628,BMG4053L1046
Good Resources Holdings,GOOD RESOURCES HOLDINGS,K:QTEC,1998/1/12,865725,HK109,BMG4094B1072
Gross Properties,GR PROPERTIES,K:BLDM,1988/6/1,997296,HK108,HK0108000628
Grand Investment International,GRAND INVESTMENT INTL.,K:GRIN,2004/4/2,28752T,HK1160,BMG4133S1035
Grande Holdings,GRANDE HOLDINGS,K:GRAN,1988/6/1,755396,HK186,BMG4055L1283
Great China Holdings,GREAT CHINA HDG.,K:GRCH,1988/6/1,771580,HK141,HK0141000759
Greaterchina Professional Services,GREATERCHINA PROF.SVS.,K:GPSL,2011/5/31,77173U,HK8193,KYG407041014
Greatime International Holdings,GREATIME INTL. HDG.,K:GCIH,2011/11/24,77942J,HK844,VGG4166C1086
Green Energy Group,GREEN ENERGY GROUP,K:OLS,1997/6/26,890853,HK979,BMG4088X1074
Green International,GREEN INTERNATIONAL,K:SUGH,2006/9/29,412093,HK2700,KYG4164T1031
Greenheart Group,GREENHEART GROUP,K:TOME,1988/6/21,771471,HK94,BMG4094L1054
Greens Holdings,GREENS HOLDINGS,K:GHED,2009/11/6,68164N,HK1318,KYG409871020
Group Sense International,GROUP SENSE INTL.,K:GRSE,1993/1/28,316595,HK601,BMG4145B1063
GT Group Holdings,GT GROUP HOLDINGS,K:POLY,1988/4/6,771537,HK263,HK0000237237
Guangdong Tannery,GUANGDONG TANNERY,K:GNTN,1996/12/16,887530,HK1058,HK1058006367
Guangnan Holdings,GUANGNAN HOLDINGS,K:GUAG,1994/12/9,140780,HK1203,HK1203033175
Gudou Holdings,GUDOU HOLDINGS,K:GDOU,2016/12/9,2750Y2,HK8308,KYG419791085
Guoan International,GUOAN INTERNATIONAL,K:GLTH,1999/4/9,865750,HK143,KYG4211E1098
Guotai Junan International Holdings,GUOTAI JUNAN INTL.HDG.,K:GJIH,2010/7/8,69687W,HK1788,HK0000065869
H&H International Holdings,H & H INTL. HDG.,K:BIHT,2010/12/17,72943R,HK1112,KYG4387E1070
Hailiang International Holdings,HAILIANG INTL.HOLDINGS,K:SLNK,2003/3/3,26827T,HK2336,KYG4233P1081
Haitian Energy International,HAITIAN ENERGY INTL.,K:HHIL,2012/7/6,87305L,HK8261,KYG4232L1326
Haitong International Securities Group,HAITONG INTL.SECS.GP.,K:TAIF,1996/8/6,887098,HK665,BMG4232X1020
Hanbo Enterprises Holdings,HANBO ENTERPRISES HDG.,K:HANB,2014/7/11,8933M7,HK1367,KYG4288H1002
Hanison Construction Holdings,HANISON CON.HDG.,K:HANI,2002/1/10,149020,HK896,KYG428581030
Hans Energy,HANS ENERGY,K:LMH,1997/5/28,890543,HK554,KYG4382G1073
Hao WEN Holdings,HAO WEN HOLDINGS,K:EBPH,2001/7/20,14348K,HK8019,KYG4286Q1441
Henderson Investment,HENDERSON INV.,K:HENI,1973/1/1,936456,HK97,HK0097000571
Hengdeli Holdings,HENGDELI HOLDINGS,K:XHEN,2005/9/26,31764Q,HK3389,KYG450481083
Hengshi Mining Investments,HENGSHI MINING INVS.,K:HMIL,2013/11/28,93328A,HK1370,KYG4404M1087
Henry Group Holdings,HENRY GROUP HOLDINGS,K:ZIDA,2000/6/15,280035,HK859,BMG0483G1033
Herald Holdings,HERALD HOLDINGS,K:HERD,1988/6/1,771572,HK114,BMG4410A1062
High Fashion International,HIGH FASHION INTL.,K:HFIN,1992/8/4,316075,HK608,BMG4453K1027
Hilong Holding,HILONG HOLDING,K:HHLI,2011/4/21,75561P,HK1623,KYG4509G1055
HKC Holdings,HKC HOLDINGS,K:KUMA,1987/5/29,755044,HK190,BMG4516H1795
HKC International Holdings,HKC INTERNATIONAL HDG.,K:HKC,2001/11/9,14758Q,HK248,KYG4515X1007
HM International,HM INTERNATIONAL,K:HMIT,2017/1/11,2873ET,HK8416,KYG452881009
HMV Digital China,HMV DIGITAL CHINA,K:EEG,2000/12/19,260731,HK8078,BMG4528A1053
Hoifu Energy Group,HOIFU ENERGY GROUP,K:KATH,2000/9/8,297027,HK7,BMG4613K1099
Hongda_finl Holding,HONGDA_FINL.HLDG.,K:PCTD,2009/12/16,68500J,HK1822,KYG4610G1010
Honghua Group,HONGHUA GROUP,K:HGHG,2008/3/7,51683V,HK196,KYG4584R1092
Honworld Group,HONWORLD GROUP,K:HWLD,2014/1/28,8731V9,HK2226,KYG4598A1004
Hopefluent Group Holdings,HOPEFLUENT GROUP HDG.,K:HPFT,2004/7/15,29169C,HK733,KYG459921071
Hosa International,HOSA INTERNATIONAL,K:HILD,2011/12/16,77291F,HK2200,KYG461091079
Huajun Holdings,HUAJUN HOLDINGS,K:NISL,1993/4/19,316825,HK377,BMG4643D1092
Huaxi Holdings,HUAXI HOLDINGS,K:HHCC,2013/12/6,93641U,HK1689,KYG4643G1029
Huayu Expressway Group,HUAYU EXPRESSWAY GROUP,K:HEWX,2009/12/23,68519L,HK1823,KYG464101099
Huili Resources (Group),HUILI RESOURCES (GROUP),K:HULL,2012/1/12,86615M,HK1303,KYG464281016
Huisheng International Holdings,HUISHENG INTL.HOLDINGS,K:HIHZ,2014/2/28,8744RV,HK1340,KYG4643W1078
Huiyin Smart Community,HUIYIN SMART COMMUNITY,K:HHAH,2010/3/25,68984H,HK1280,KYG464311052
Huscoke Resources Holdings,HUSCOKE RESOURCES HDG.,K:FRAN,1991/5/27,314028,HK704,BMG4336G1125
Hybrid Kinetic Group,HYBRID KINETIC GP.,K:WHIM,1995/4/6,141042,HK1188,BMG4709W1082
Hydoo International Holding,HYDOO INTL.HOLDING,K:HYIL,2013/10/31,92145M,HK1396,KYG4678A1031
IDT International,IDT INTERNATIONAL,K:IDTI,1988/10/21,779574,HK167,BMG4705P1077
Imagi International Holdings,IMAGI INTERNATIONAL HDG.,K:BOTO,1997/3/10,887948,HK585,BMG476291940
Imperial Pacific International Holdings,IMPERIAL PAC.INTL.HDG.,K:FNAT,2002/2/11,15179T,HK1076,BMG4769M1156
Imperium Group Global,IMPERIUM GROUP GLOBAL,K:JFHF,2005/10/13,31990L,HK776,KYG4750S1057
Inno-Technology Holdings,INNO-TECH HOLDINGS,K:ITEC,2002/8/12,26098J,HK8202,BMG4782R2731
Innovative Pharmaceutical Biotech,INNOVATIVE PHARM.BIOT.,K:FEPT,2000/8/23,297026,HK399,BMG4783W1073
Inspur International,INSPUR INTERNATIONAL,K:LCHA,2004/4/29,28890V,HK596,KYG4820C1309
International Elite,INTERNATIONAL ELITE,K:INEL,2007/10/16,51179Q,HK1328,KYG4842Y1109
International Entertainment,INTERNATIONAL ENTM.,K:HKCY,2000/7/31,297020,HK1009,KYG4843W1050
Investech Holdings,INVESTECH HOLDINGS,K:HLTG,2010/11/16,72463F,HK1087,KYG4923B1041
Ione Holdings,IONE HOLDINGS,K:IONE,2008/7/14,53620W,HK982,BMG493651282
IPE Group,IPE GROUP,K:IPE,2004/11/1,29688P,HK929,KYG4935G1091
IR Resources,IR RESOURCES,K:MCHI,2001/12/31,14901N,HK8186,BMG4953J1595
ITC Properties Group,ITC PROPERTIES GROUP,K:CHET,1994/3/18,362208,HK199,BMG4984N1618
ITE (Holdings),ITE (HOLDINGS),K:ITE,2001/2/21,256488,HK8092,KYG6333F1046
Jacobson Pharma Corporation,JACOBSON PHARMA CORP.,K:JCBS,2016/9/21,2569FZ,HK2633,KYG677291067
Jia Meng Holdings,JIA MENG HOLDINGS,K:JMHL,2013/10/15,91136E,HK8101,KYG5138M1160
Jiahua Stores Holdings,JIAHUA STORES HOLDINGS,K:JSHH,2007/5/21,50517D,HK602,KYG7395Y1061
Jian Epayment Systems,JIAN EPAYMENT SYSTEMS,K:JEPS,2001/12/10,14854D,HK8165,KYG5135Y1052
Jiande International,JIANDE INTERNATIONAL,K:FSTM,2000/12/29,13255E,HK865,KYG5139V1077
Jiangnan Group,JIANGNAN GROUP,K:JGLD,2012/4/20,87037Q,HK1366,KYG513831001
Jiashili Group,JIASHILI GROUP,K:JIAS,2014/9/25,9107Z2,HK1285,KYG513761042
Jiayao Holdings,JIAYAO HOLDINGS,K:JYJY,2014/6/27,8913Y5,HK1626,KYG5137W1078
Jingrui Holdings,JINGRUI HOLDINGS,K:JGRI,2013/10/31,92144Q,HK1862,KYG5138W1069
Jinhui Holdings,JINHUI HOLDINGS,K:JINH,1991/12/6,315140,HK137,HK0137031065
JIO Rong Holdings,JIO RONG HOLDINGS,K:MITS,2004/7/15,29169D,HK2358,KYG5139B1014
Jolimark Holdings,JOLIMARK HOLDINGS,K:JOLI,2005/6/29,31254P,HK2028,KYG516941005
Joyce Boutique Holdings,JOYCE BOUTIQUE HDG.,K:JOYC,1990/10/16,540539,HK647,BMG5194K1036
Kader Holdings,KADER HOLDINGS,K:KADH,1985/5/29,701680,HK180,BMG5206W1038
Kai Yuan Holdings,KAI YUAN HOLDINGS,K:WAHL,1997/1/17,887701,HK1215,BMG5220G1006
Kaisun Energy Group,KAISUN ENERGY GROUP,K:ULTG,2004/1/20,28355R,HK8203,KYG8310R1276
Kangda International Environmental,KANGDA INTERNATIONAL ENVIRONMENTAL,K:KIEC,2014/7/4,8915YN,HK6136,KYG521541048
Kantone Holdings,KANTONE HOLDINGS,K:KANT,1997/1/23,887661,HK1059,KYG521531486
Karrie International Holdings,KARRIE INTL.HDG.,K:KARI,1996/12/16,877044,HK1050,BMG5215H1051
Kasen International Holdings,KASEN INTERNATIONAL HDG.,K:KASN,2005/10/20,32003J,HK496,KYG5216Q1047
Kee Holdings,KEE HOLDINGS,K:KHCL,2011/1/12,74105C,HK2011,KYG524251082
Kenford Group Holdings,KENFORD GROUP HOLDINGS,K:KENG,2005/6/16,30976T,HK464,KYG523301003
KFM Kingdom Holdings,KFM KINGDOM HOLDINGS,K:KFMK,2012/10/15,87699P,HK3816,KYG525551027
KIN Shing Holdings,KIN SHING HOLDINGS,K:KSHG,2017/6/16,9103UT,HK1630,KYG5281A1094
KIN Yat Holdings,KIN YAT HOLDINGS,K:KYH,1997/5/1,890239,HK638,BMG527281056
King Fook Holdings,KING FOOK HOLDINGS,K:KING,1988/3/28,771317,HK280,HK0280001436
Kingbo Strike,KINGBO STRIKE,K:ARTY,2013/12/30,8680LZ,HK1421,KYG5258Y1061
Kingdom Holdings,KINGDOM HOLDINGS,K:KDOM,2006/12/12,414426,HK528,KYG525741032
Kingmaker Footwear Holdings,KINGMAKER FOOTWEAR HDG.,K:KIFO,1994/9/29,140472,HK1170,BMG5256W1029
Kingwell Group,KINGWELL GROUP,K:SITR,2001/5/17,262111,HK1195,KYG5267M1015
Kingworld Medicines Group,KINGWORLD MEDICINES GP.,K:KWMG,2010/11/25,725529,HK1110,KYG5268M1006
Kirin Group Holdings,KIRIN GROUP HDG.,K:CREN,2002/1/31,15148P,HK8109,BMG5276Q1015
KK Culture Holdings,KK CULTURE HOLDINGS,K:PAND,2000/7/20,280046,HK550,BMG219A21111
Koala Financial Group,KOALA FINANCIAL GROUP,K:SONA,2002/7/19,26030U,HK8226,KYG5306J1013
Koradior Holdings,KORADIOR HOLDINGS,K:KHLD,2014/6/27,8913Y4,HK3709,KYG531401027
Lai Fung Holdings,LAI FUNG HOLDINGS,K:LFH,1997/11/28,877263,HK1125,KYG5342X1227
Lai SI Enterprise,LAI SI ENTERPRISE,K:LASI,2017/2/10,9016FJ,HK2266,KYG5352A1031
Lamtex Holdings,LAMTEX HOLDINGS,K:TAFU,1996/12/27,887649,HK1041,BMG5423H1034
Landsea Green Properties,LANDSEA GREEN PROPERTIES,K:CRSD,1986/5/14,719793,HK106,BMG5391T1053
Lansen Pharmaceutical Holdings,LANSEN PHARM.HDG.,K:LPHL,2010/5/7,69260X,HK503,KYG5380M1033
Lapco Holdings,LAPCO HOLDINGS,K:LCHL,2017/7/18,9112KL,HK8472,KYG5380R1020
Le Saunda Holdings,LE SAUNDA HOLDINGS,K:LESA,1992/12/11,316334,HK738,BMG5456B1063
Lee Hing Development,LEE HING DEV.,K:LEHD,1973/1/1,993430,HK68,HK0068000436
Lee Kee Holdings,LEE KEE HOLDINGS,K:LEEK,2006/10/4,41218Q,HK637,KYG542761039
Leeport (Holdings),LEEPORT (HOLDINGS),K:LPRT,2003/7/10,27251H,HK387,BMG542851040
Leoch International Technology,LEOCH INTL.TECHNOLOGY,K:LITL,2010/11/16,72463E,HK842,KYG546541015
Lerado Financial Group,LERADO FINANCIAL GP.,K:LERA,1998/12/18,865746,HK1225,BMG5454H1135
Life Healthcare,LIFE HEALTHCARE,K:TFAT,2002/4/29,15446N,HK928,KYG5924H1074
Lifestyle China Group,LIFESTYLE CHINA GP.,K:LCGL,2016/7/15,7720FY,HK2136,KYG548741050
Link Holdings,LINK HOLDINGS,K:LINK,2014/7/7,8933V5,HK8237,KYG5496E1109
Lion Rock Group,LION ROCK GROUP,K:PRIL,2011/7/25,77295T,HK1127,BMG6577U1062
Lippo China Resources,LIPPO CHINA RESOURCES,K:HKCH,1988/6/1,771637,HK156,HK0156000819
LK Technology Holdings,LK TECHNOLOGY HOLDINGS,K:LKTH,2006/10/16,41239L,HK558,KYG5548P1054
Longitech Smart Energy,LONGITECH SMART EN.,K:KSCH,2012/1/12,86636X,HK1281,KYG5636J1022
Longrun Tea Group,LONGRUN TEA GROUP,K:LFAR,2002/9/5,26169R,HK2898,KYG5636D1051
Loto Interactive,LOTO INTERACTIVE,K:WAFE,2002/5/17,25518F,HK8198,KYG5656D1007
Luen Thai Holdings,LUEN THAI HOLDINGS,K:LTHA,2004/7/15,29168X,HK311,KYG5697P1046
Luk Fook Holdings (International),LUK FOOK HDG.(INTL.),K:LUK,1997/5/6,890221,HK590,BMG5695X1258
Luxey International,LUXEY INTERNATIONAL,K:IHTG,2000/7/7,280040,HK8041,KYG5726E1465
Magnificent Hotel Investments,MAGNIFICENT HOTEL INVS.,K:MAGE,1988/6/1,771633,HK201,HK0201008726
Mainland Headwear Holdings,MAINLAND HEADWEAR HDG.,K:MLHW,2000/12/13,255389,HK1100,BMG5754W1091
Major Holdings,MAJOR HOLDINGS,K:MJHL,2014/1/10,8702QU,HK1389,KYG5760H1121
Man Sang International,MAN SANG INTERNATIONAL,K:MSI,1997/9/26,896233,HK938,BMG579461168
Maoye International Holdings,MAOYE INTERNATIONAL HDG.,K:MAOY,2008/5/5,51546F,HK848,KYG5804G1047
Master Glory Group,MASTER GLORY GROUP,K:MAGN,1991/12/16,315156,HK275,BMG5891T1009
Matrix Holdings,MATRIX HOLDINGS,K:MATR,1994/2/18,362075,HK1005,BMG5888V1265
Maxnerva Technology Services,MAXNERVA TECH.SVS.,K:DAIW,1994/4/14,362414,HK1037,BMG5993Y1066
Media Chinese International,MEDIA CHINESE INTL.,K:MPAO,1991/3/22,530630,HK685,BMG5959D1048
Mega Expo Holdings,MEGA EXPO HOLDINGS,K:MEHL,2013/11/6,92183Y,HK1360,KYG5960M1197
Mega Medical Technology,MEGA MEDICAL TECHNOLOGY,K:WINE,1997/4/10,890176,HK876,BMG5963A1045
Megalogic Technology Holdings,MEGALOGIC TECHNOLOGY HDG.,K:MTHL,2012/1/19,86636V,HK8242,KYG5962A1058
Meilleure Health,MEILLEURE HEALTH,K:JIWA,2003/10/14,27878X,HK2327,BMG5975D1048
Melbourne Enterprises,MELBOURNE ENTS.,K:MELE,1988/6/1,938959,HK158,HK0158000825
Mengke Holdings,MENGKE HOLDINGS,K:MNGK,2016/11/25,2733J3,HK1629,NA
Microware Group,MICROWARE GROUP,K:MCRE,2017/3/8,9049AF,HK1985,KYG609061075
Midas International Holdings,MIDAS INTL.HDG.,K:MIDA,1996/6/12,865645,HK1172,KYG609141190
Midland Holdings,MIDLAND HOLDINGS,K:MIDL,1995/6/8,141390,HK1200,BMG4491W1001
MIE Holdings,MIE HOLDINGS,K:MIEH,2010/12/14,72943N,HK1555,KYG611571061
Miko International Holdings,MIKO INTERNATIONAL HDG.,K:MKIL,2014/1/15,8700W4,HK1247,KYG6117R1002
Milan Station Holdings,MILAN STATION HOLDINGS,K:MSHL,2011/5/23,77103J,HK1150,KYG611701098
Milestone Builder Holdings,MILESTONE BUILDER HDG.,K:MLTN,2017/4/7,9055N6,HK1667,NA
Min XIN Holdings,MIN XIN HOLDINGS,K:MIXN,1988/6/1,771647,HK222,HK0222001130
Mingfa Group (International),MINGFA GROUP (INTL.),K:MNGF,2009/11/13,68153J,HK846,KYG614131038
Mingyuan Medicare Development,MINGYUAN MEDICARE DEV.,K:STAO,1986/3/19,938773,HK233,BMG6179J1036
Minmetals Land,MINMETALS LAND,K:ONFE,1991/12/20,315144,HK230,BMG6144P1014
Miramar Hotel and Investment,MIRAMAR HTL.&INV.,K:MIRH,1973/1/1,929602,HK71,HK0071000456
Mobi Development,MOBI DEVELOPMENT,K:MOBD,2009/12/17,68500K,HK947,KYG618391091
Mobicon Group,MOBICON GROUP,K:MOBI,2001/5/7,261677,HK1213,BMG6179G1096
Mobile Internet (China),MOBILE INTERNET (CHINA),K:CPHD,2014/1/13,8700RG,HK1439,KYG6226K1031
Modern Media Holdings,MODERN MEDIA HOLDINGS,K:MMHL,2009/9/9,67928L,HK72,KYG618251089
Moiselle International Holdings,MOISELLE INTL.HDG.,K:MOIS,2002/2/11,15179R,HK130,KYG618641073
Mongolia Energy,MONGOLIA ENERGY,K:PAPR,1988/12/19,779598,HK276,BMG6260K1348
Mongolian Mining,MONGOLIAN MINING,K:MOM,2010/10/13,70260W,HK975,KYG6264V1023
Multifield International Holdings,MULTIFIELD INTL.HDG.,K:MULF,1998/7/31,675597,HK898,BMG6330R1271
Munsun Capital Group,MUNSUN CAPITAL GROUP,K:CFOG,2004/10/12,29586P,HK1194,KYG633561025
Nanfang Communication,NANFANG COMMUNICATION,K:NNFG,2016/12/12,2750Y3,HK1617,KYG6390W1078
Nanyang Holdings,NANYANG HOLDINGS,K:NANY,1988/6/1,952077,HK212,BMG6362N1011
National Agricultural Holdings,NATIONAL AGRI.HOLDINGS,K:QIAN,1999/12/17,280003,HK1236,KYG6372U1031
National Electronics Holdings,NATIONAL ELTN.HDG.,K:NEHL,1985/2/4,906282,HK213,BMG6374F1041
Natural Beauty Biotechnology,NATURAL BEAUTY BIOTECH.,K:NBBT,2002/3/28,15358J,HK157,KYG640061027
Nature Home Holding,NATURE HOME HOLDING,K:CFHC,2011/5/26,77126M,HK2083,KYG6422S1084
Neo Telemedia,NEO TELEMEDIA,K:B&S,2002/8/6,26079L,HK8167,KYG6420C1217
Neo-Neon Holdings,NEO-NEON HOLDINGS,K:NEON,2006/12/15,41452M,HK1868,KYG642571015
