Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Shin Foong Chemical Industry,SHIN FOONG CHEMICAL INDUSTRY,TW:FOC,2016/6/30,7584X1,T6582,TW0006582000
Strong H Machinery Technology (Cayman),STRONG H MACHINERY TECHNOLOGY (CAYMAN),TW:SRH,2016/12/9,2754Q9,T4560,KYG853531039
Strongled Lighting Systems (Cayman),STRONGLED LIGHTING SYSTEMS (CAYMAN),TW:SLS,2016/3/30,7075W5,T5281,KYG853901059
Sync Power,SYNC POWER,TW:SYR,2015/8/3,9828AR,T6545,TW0006545007
Tai Shing Electronics Components,TAI SHING ELECTRONICS COMPONENTS,TW:TSP,2015/9/11,99243H,T3426,TW0003426003
Tai-Ling Biotechnology,TAI-LING BIOTECH,TW:TAL,2016/2/26,8933Y6,T8496,TW0008496001
Taisun Int L (Holding),TAISUN INT L (HOLDING),TW:TLH,2016/7/5,7588MR,T8480,KYG8661F1028
Tekho Marine Biotechnology,TEKHO MARINE BIOTECH,TW:TMB,2015/5/13,9507YN,T8465,TW0008465006
Trigold Holdings,TRIGOLD HOLDINGS,TW:TGD,2017/9/1,91407D,T3709,TW0003709002
TWR Entertainment,TWR ENTERTAINMENT,TW:TWR,2016/5/19,7406XQ,T8492,TW0008492000
Cayenne S Ark Mobile,CAYENNE S ARK MOBILE,TW:CYA,2016/10/27,2639XP,T6611,TW0006611007
Far Eastone Telecommunications,FAR EASTONE TELECOM.,TW:FEE,2001/12/10,14858M,T4904,TW0004904008
First Financial Holding,FIRST FINANCIAL HOLDING,TW:FIB,1988/4/20,771882,T2892,TW0002892007
News World Wu Company,NEWS WORLD WU COMPANY,TW:NWW,2016/12/15,2766P4,T2245,TW0002245008
Pegatron,PEGATRON,TW:PEG,2010/6/24,69366X,T4938,TW0004938006
President Chain Store,PRESIDENT CHAIN STORE,TW:PCS,1997/8/22,896016,T2912,TW0002912003
Richmond International Travel and Tours,RICHMOND INTL.TRVL.& TOURS,TW:RTT,2015/3/25,9382M9,T2743,TW0002743002
Asustek Computer,ASUSTEK COMPUTER,TW:ASU,1996/11/14,887467,T2357,TW0002357001
Hotai Motor,HOTAI MOTOR,TW:HOT,1997/2/25,887915,T2207,TW0002207008
Sunny Win Light Ray Nano Technology,SUNNY WIN LT.RAY NANO TECH.,TW:WLR,2015/6/24,96699T,T1819,TW0001819001
United Micro Electronics,UNITED MICRO ELTN.,TW:UTD,1988/7/19,777152,T2303,TW0002303005
Advantech,ADVANTECH,TW:ADV,1999/12/13,280084,T2395,TW0002395001
Asia Cement,ASIA CEMENT,TW:ACM,1987/9/8,756099,T1102,TW0001102002
AU Optronics,AU OPTRONICS,TW:ADT,2000/9/8,264287,T2409,TW0002409000
Chailease Holding,CHAILEASE HOLDING,TW:CLI,2011/7/11,77450H,T5871,KYG202881093
Cheng Shin Rubber Industries,CHENG SHIN RUB.INDS.,TW:CSI,1989/7/3,772078,T2105,TW0002105004
China Life Insurance,CHINA LIFE INSURANCE,TW:CNI,1995/2/8,140969,T2823,TW0002823002
Compal Electronics,COMPAL ELECTRONICS,TW:COM,1992/2/18,315366,T2324,TW0002324001
E Sun Financial Holding,E SUN FINL.HLDG.,TW:ESB,1998/8/19,675638,T2884,TW0002884004
Eclat Textile,ECLAT TEXTILE,TW:ECT,2001/4/18,257385,T1476,TW0001476000
Feng Tay Enterprises,FENG TAY ENTERPRISES,TW:FEN,1992/2/18,315531,T9910,TW0009910000
Foxconn Technology,FOXCONN TECHNOLOGY,TW:FNN,1996/10/8,887295,T2354,TW0002354008
Globalwafers,GLOBALWAFERS,TW:GWC,2014/10/28,9166QN,T6488,TW0006488000
Hua Nan Financial Holdings,HUA NAN FINANCIAL HDG.,TW:HNB,1988/4/20,771907,T2880,TW0002880002
Innolux,INNOLUX,TW:INN,2006/10/24,32469L,T3481,TW0003481008
Lite-On Technology,LITE-ON TECHNOLOGY,TW:LOT,1995/11/17,865276,T2301,TW0002301009
Nanya Technology,NANYA TECHNOLOGY,TW:NYT,2000/8/17,263281,T2408,TW0002408002
Pou Chen,POU CHEN,TW:PCN,1990/1/19,314036,T9904,TW0009904003
Siliconware Precision Industries,SILICONWARE PRECN.INDS.,TW:SLC,1993/4/7,316829,T2325,TW0002325008
Sinopac Financial Holdings,SINOPAC FINL.HDG.,TW:SFH,2002/5/9,15489W,T2890,TW0002890001
Taishin Financial Holding,TAISHIN FINANCIAL HLDG.,TW:TIB,1996/1/4,887853,T2887,TW0002887007
Yuanta Financial Holdings,YUANTA FINANCIAL HDG.,TW:FSF,1994/11/25,140716,T2885,TW0002885001
Acer,ACER,TW:ASK,1996/9/18,887189,T2353,TW0002353000
Airtac International Group,AIRTAC INTERNATIONAL GP.,TW:AIG,2010/12/13,72968J,T1590,KYG014081064
Chang Hwa Commercial Bank,CHANG HWA COML.BANK,TW:CHB,1988/4/20,771811,T2801,TW0002801008
Chicony Electronics,CHICONY ELECTRONICS,TW:CHY,1999/1/5,675934,T2385,TW0002385002
China Airlines,CHINA AIRLINES,TW:CAC,1993/2/26,316665,T2610,TW0002610003
China Development Financial Holding,CHINA DEV.FINL.HLDG.,TW:CFH,1988/4/20,771878,T2883,TW0002883006
Elite Material,ELITE MATERIAL,TW:EMC,1996/12/26,887839,T2383,TW0002383007
Eva Airways,EVA AIRWAYS,TW:EAA,1999/10/27,691870,T2618,TW0002618006
Evergreen Marine,EVERGREEN MARINE,TW:EVE,1989/7/3,777085,T2603,TW0002603008
Far Eastern New Century,FAR EASTERN NEW CENTURY,TW:FET,1987/9/8,756114,T1402,TW0001402006
Formosa Sumco Technology,FORMOSA SUMCO TECHNOLOGY,TW:FKS,2007/12/10,413831,T3532,TW0003532008
Formosa Taffeta,FORMOSA TAFFETA,TW:FTA,1988/7/13,772057,T1434,TW0001434009
Giant Manufacturing,GIANT MNFG.,TW:GMC,1994/12/29,140831,T9921,TW0009921007
Gourmet Master,GOURMET MASTER,TW:GOM,2010/11/22,72852U,T2723,KYG4002A1004
Highwealth Construction,HIGHWEALTH CONSTRUCTION,TW:HOJ,1999/5/3,691484,T2542,TW0002542008
Hiwin Technologies,HIWIN TECHNOLOGIES,TW:HIW,2009/6/26,50879C,T2049,TW0002049004
HTC,HTC,TW:HIC,2002/3/26,15353X,T2498,TW0002498003
Inventec,INVENTEC,TW:INV,1996/11/13,887287,T2356,TW0002356003
Long Chen Paper,LONG CHEN PAPER,TW:LON,1989/7/3,777102,T1909,TW0001909000
Macronix International,MACRONIX INTL.,TW:MCI,1995/3/15,141032,T2337,TW0002337003
Merry Electronics,MERRY ELECTRONICS,TW:MEL,1998/8/18,675633,T2439,TW0002439007
Micro-Star International,MICRO-STAR INTERNATIONAL,TW:MSI,1998/11/2,675752,T2377,TW0002377009
Novatek Microelectronics,NOVATEK MICROELS.,TW:NOV,2001/4/24,257412,T3034,TW0003034005
Phison Electronics,PHISON ELECTRONICS,TW:PHE,2004/12/6,29770Q,T8299,TW0008299009
Powertech Technology,POWERTECH TECHNOLOGY,TW:POI,2003/4/3,26940W,T6239,TW0006239007
Realtek Semiconductor,REALTEK SEMICON.,TW:RES,1997/9/11,896136,T2379,TW0002379005
Shanghai Commercial and Savings Bank,SHANGHAI COML.& SVG.BK.,TW:SSB,2014/9/25,9110QK,T5876,TW0005876007
Silergy,SILERGY,TW:SGY,2013/12/12,93782H,T6415,KYG8190F1028
Standard Foods,STANDARD FOODS,TW:SFT,1994/4/8,362416,T1227,TW0001227007
Synnex Technology International,SYNNEX TECH.INTL.,TW:SYX,1995/12/13,865381,T2347,TW0002347002
Taimed Biologics,TAIMED BIOLOGICS,TW:TBL,2010/6/28,774523,T4147,TW0004147004
Tripod Technology,TRIPOD TECHNOLOGY,TW:TPT,2000/12/7,280696,T3044,TW0003044004
Vanguard International Semiconductor,VANGD.INTL.SEMICON.,TW:VGS,1998/3/25,675293,T5347,TW0005347009
Walsin Lihwa,WALSIN LIHWA,TW:WAL,1987/9/8,756135,T1605,TW0001605004
Win Semiconductors,WIN SEMICONDUCTORS,TW:WSN,2009/10/6,68798F,T3105,TW0003105003
Winbond Electronics,WINBOND ELTN.,TW:WIN,1995/10/18,313028,T2344,TW0002344009
Wistron,WISTRON,TW:WST,2003/8/19,27386N,T3231,TW0003231007
WPG Holdings,WPG HOLDINGS,TW:WPG,2005/11/9,32314V,T3702,TW0003702007
Yageo,YAGEO,TW:YAC,1993/10/22,317826,T2327,TW0002327004
Yulon Nissan Motor,YULON NISSAN MOTOR,TW:YNM,2004/12/21,298422,T2227,TW0002227006
104 Corporation,104 CORP,TW:WOF,2006/2/17,31192X,T3130,TW0003130001
Abico Netcom,ABICO NETCOM,TW:FSH,2003/12/29,28261N,T8071,TW0008071002
Ability Enterprise,ABILITY ENTER.,TW:ABE,1995/1/16,140908,T2374,TW0002374006
Ablerex Electronics,ABLEREX ELECTRONICS,TW:ABL,2010/9/9,69713F,T3628,TW0003628004
Abocom Systems,ABOCOM SYSTEMS,TW:ABO,2000/12/8,297067,T2444,TW0002444007
Acbel Polytech,ACBEL POLYTECH,TW:ABP,2003/9/8,27552C,T6282,TW0006282007
Acbt,ACBT,TW:BCT,2017/6/8,9103U4,T4148,KYG0232P1072
Accton Technology,ACCTON TECHNOLOGY,TW:ACC,1995/11/15,865169,T2345,TW0002345006
Ace Pillar,ACE PILLAR,TW:APL,2004/4/15,28839H,T8374,TW0008374000
Aces Electronic,ACES ELECTRONIC,TW:ACX,2009/3/26,51620M,T3605,TW0003605002
Achem Technology,ACHEM TECHNOLOGY,TW:ACH,1992/12/28,316561,T1715,TW0001715001
Acme Electronics,ACME ELECTRONICS,TW:ALE,2005/2/17,30116V,T8121,TW0008121005
Acter,ACTER,TW:ATR,2010/11/10,69261R,T5536,TW0005536007
Action Electronics,ACTION ELECTRONICS,TW:ATE,1998/5/26,675446,T3024,TW0003024006
Actron Technology,ACTRON TECHNOLOGY,TW:CTR,2006/4/25,31120C,T8255,TW0008255001
Adata Technology,ADATA TECHNOLOGY,TW:AAA,2004/10/8,29343R,T3260,TW0003260006
Adda,ADDA,TW:ADD,2004/12/30,29895C,T3071,TW0003071007
Addcn Technology,ADDCN TECHNOLOGY,TW:AXN,2012/9/3,87501U,T5287,TW0005287007
Adimmune,ADIMMUNE,TW:ADN,2010/9/29,77319N,T4142,TW0004142005
Adlink Technology,ADLINK TECHNOLOGY,TW:ADL,2002/3/28,15363J,T6166,TW0006166002
ADO Optronics,ADO OPTRONICS,TW:ADO,2007/11/29,41225F,T3516,TW0003516001
Advance Materials,ADVANCE MATERIALS,TW:AVM,2007/10/25,51476C,T3585,TW0003585006
Advanced Analog Technology,ADVANCED ANALOG TECH.,TW:AAT,2006/7/19,31193P,T3438,TW0003438008
Advanced Ceramic X,ADVANCED CERAMIC X,TW:ACD,2008/3/24,31193R,T3152,TW0003152005
Advanced Connection Technology,ADVANCED CONNECTN.TECH.,TW:ACK,2005/12/7,32697W,T3492,TW0003492005
Advanced International Multitech,ADVANCED INTL.MULTITECH,TW:AIM,2002/12/2,26574X,T8938,TW0008938002
Advanced Microelectronic Products,ADVANCED MICROEL.PRDS.,TW:AMU,2003/10/2,27742V,T6287,TW0006287006
Advanced Optoelectronic Technology,ADVANCED OPTOELECTRONIC TECHNOLOGY,TW:AWT,2013/6/25,32172C,T3437,TW0003437000
Advanced Power Electronics,ADVANCED POWER ELTN.,TW:DVE,2004/4/15,28839C,T8261,TW0008261009
Advanced Wireless Semiconductor,ADVANCED WRLS.SEMICON.,TW:AWS,2009/6/1,67517R,T8086,TW0008086000
Advanced-Connectek,ADVANCED-CONNECTEK,TW:AVC,2001/3/21,257149,T5491,TW0005491005
Advancetek Enterprise,ADVANCETEK ENTERPRISE,TW:TAI,1989/11/16,540328,T1442,TW0001442002
Aeon Motor,AEON MOTOR,TW:AEO,2011/10/5,77766M,T1599,TW0001599009
Aero Win Technology,AERO WIN TECHNOLOGY,TW:ARW,2013/10/9,90600K,T8222,TW0008222001
Aerospace Industrial Development,AEROSPACE INDV.,TW:AID,2014/8/25,9061NL,T2634,TW0002634003
AGV Products,AGV PRODUCTS,TW:AGV,1989/10/27,540309,T1217,TW0001217008
Ahoku Electronic,AHOKU ELECTRONIC,TW:AET,2000/9/20,265190,T3002,TW0003002002
AIC,AIC,TW:AIE,2010/5/10,774493,T3693,TW0003693008
Aimcore Technology,AIMCORE TECHNOLOGY,TW:ATH,2009/4/15,54614Q,T3615,TW0003615001
Airmate (Cayman) International,AIRMATE (CAYMAN) INTL.,TW:AYY,2012/10/2,87686N,T1626,KYG0135T1076
Aker Technology,AKER TECHNOLOGY,TW:AKR,2002/5/2,15468P,T6174,TW0006174006
Alchip Technologies,ALCHIP TECHNOLOGIES,TW:ATG,2010/12/23,77449F,T3661,KYG022421088
Alcor Micro,ALCOR MICRO,TW:ALC,2004/11/8,29637M,T8054,TW0008054008
Alformer Industrial,ALFORMER INDUSTRIAL,TW:ALO,2014/11/14,91732W,T4558,TW0004558002
Alfot Technologies,ALFOT TECHNOLOGIES,TW:ALF,2014/9/16,90770U,T4553,TW0004553003
Ali,ALI,TW:ACR,1999/9/13,691758,T3041,TW0003041000
All Ring Technology,ALL RING TECH,TW:ART,2002/9/27,26273P,T6187,TW0006187008
Allied Biotechnology,ALLIED BIOTECH,TW:ABB,2010/4/29,774492,T1780,TW0001780005
Allied Circuit,ALLIED CIRCUIT,TW:ACW,2011/5/20,774506,T8155,TW0008155003
Allied Industrial,ALLIED INDUSTRIAL,TW:ALD,1996/1/4,141102,T4702,TW0004702006
Allis Electric,ALLIS ELECTRIC,TW:ALI,1994/3/28,362255,T1514,TW0001514008
Alltek Technology,ALLTEK TECHNOLOGY,TW:LLC,2004/3/29,28737C,T3209,TW0003209003
Alltop Technology,ALLTOP TECHNOLOGY,TW:ATO,2007/11/2,41335C,T3526,TW0003526000
Alpha Networks,ALPHA NETWORKS,TW:ANI,2004/12/20,29830F,T3380,TW0003380002
Altek,ALTEK,TW:ALT,2002/12/24,26633K,T3059,TW0003059002
Amazing Microelectronic,AMAZING MICROELECTRONIC,TW:AMX,2012/12/25,87958E,T6411,TW0006411002
Ambassador Hotel,AMBASSADOR HOTEL,TW:AMB,1989/7/3,772070,T2704,TW0002704004
Amcad Biomedical,AMCAD BIOMED,TW:ACB,2013/12/26,8696Z8,T4188,TW0004188008
Amia,AMIA,TW:MIA,2012/2/20,86834Q,T8438,TW0008438003
Amiccom Electronics,AMICCOM ELECTRONICS,TW:AXX,2012/6/27,87274P,T5272,TW0005272009
Amita Technologies,AMITA TECHNOLOGIES,TW:AMA,2011/6/28,774491,T5233,TW0005233001
Ampire,AMPIRE,TW:AMP,2004/2/2,28424K,T8049,TW0008049008
Ampoc Far-East,AMPOC FAR-EAST,TW:AFE,2002/1/23,15130N,T2493,TW0002493004
Amtran Technology,AMTRAN TECHNOLOGY,TW:AMN,1999/10/27,691872,T2489,TW0002489002
Anderson Industrial,ANDERSON INDUSTRIAL,TW:ANC,1998/2/26,675135,T1528,TW0001528008
Anji Technology,ANJI TECHNOLOGY,TW:ANJ,2014/10/28,9166QM,T6477,TW0006477003
Anpec Electronics,ANPEC ELECTRONICS,TW:ANP,2002/1/18,15120F,T6138,TW0006138001
Answer Technology,ANSWER TECHNOLOGY,TW:ANT,2011/5/18,51662M,T3528,TW0003528006
ANT Precision Industry,ANT PRECISION INDUSTRY,TW:ANR,2010/4/1,69326W,T3646,TW0003646006
Apac Opto Electronics,APAC OPTO ELTN.,TW:AOE,2002/2/27,15229X,T4908,TW0004908009
Apacer Technology,APACER TECHNOLOGY,TW:APT,2010/12/29,30403Q,T8271,TW0008271008
Apaq Technology,APAQ TECHNOLOGY,TW:APQ,2014/2/27,8746DQ,T6449,TW0006449002
APCB,APCB,TW:APC,2001/8/29,14471M,T6108,TW0006108004
APEX Biotechnology,APEX BIOTECHNOLOGY,TW:ABC,2000/6/13,280930,T1733,TW0001733004
APEX International,APEX INTERNATIONAL,TW:AXI,2010/2/3,68918H,T4927,KYG0407M1033
APEX Medical,APEX MEDICAL,TW:AMD,2002/1/22,15128P,T4106,TW0004106000
Apogee Optocom Company,APOGEE OPTOCOM CO.,TW:APG,2013/10/18,91422N,T6426,TW0006426000
Applied Biocode,APPLIED BIOCODE,T:APB,2017/2/9,9013U1,T6598,KYG0488D1051
Arbor Technology,ARBOR TECHNOLOGY,TW:ABR,2007/12/10,51662R,T3594,TW0003594008
Arcadyan Technology,ARCADYAN TECHNOLOGY,TW:ARY,2009/3/11,51612F,T3596,TW0003596003
Ardentec,ARDENTEC,TW:ARD,2005/1/5,29924E,T3264,TW0003264008
Ares International,ARES INTERNATIONAL,TW:ARI,1999/3/30,691354,T2471,TW0002471000
Argosy Research,ARGOSY RESEARCH,TW:AON,2004/4/30,28907W,T3217,TW0003217006
Arich Enterprise,ARICH ENTERPRISE,TW:REA,2012/7/10,87308L,T4173,TW0004173000
Arima Communications,ARIMA COMMUNICATIONS,TW:AMC,2004/7/1,28985K,T8101,TW0008101007
Arima Lasers,ARIMA LASERS,TW:ALW,2013/3/26,88206W,T3627,TW0003627006
Array,ARRAY,TW:ARR,2010/6/24,67628L,T3664,KYG0550W1069
Asia Electronic Material,ASIA ELECTRONIC MATERIAL,TW:AEM,2010/5/27,69880V,T4939,TW0004939004
Asia Optical,ASIA OPTICAL,TW:ASO,2000/10/31,269748,T3019,TW0003019006
Asia Pacific Telecom,ASIA PACIFIC TELECOM,TW:APY,2011/12/1,77989T,T3682,TW0003682001
Asia Polymer,ASIA POLYMER,TW:APO,1989/7/3,772071,T1308,TW0001308005
Asia Technology Image,ASIA TECH IMAGE,TW:AAG,2010/11/19,77450V,T4974,TW0004974001
Asia Vital Components,ASIA VITAL COMPONENTS,TW:AAI,2002/9/27,26272X,T3017,TW0003017000
Asix Electronics,ASIX ELECTRONICS,TW:ASX,2009/11/24,30831K,T3169,TW0003169009
Asmedia Technology,ASMEDIA TECHNOLOGY,TW:ASM,2012/1/12,86648X,T5269,TW0005269005
Asolid Technology,ASOLID TECHNOLOGY,TW:ASD,2014/10/16,9142PV,T6485,TW0006485006
Aspeed Technology,ASPEED TECHNOLOGY,TW:ASP,2012/5/11,87111Q,T5274,TW0005274005
Asrock,ASROCK,TW:ARK,2007/11/8,412148,T3515,TW0003515003
Astro,ASTRO,TW:ASR,2004/6/9,28911L,T3064,TW0003064002
ATE Energy International,ATE ENERGY INTERNATIONAL,TW:ACU,2002/5/17,25522M,T6179,TW0006179005
Atech Technology,ATECH TECHNOLOGY,TW:ATT,2001/7/26,14380X,T6109,TW0006109002
Aten International,ATEN INTERNATIONAL,TW:AEN,2003/10/30,27943X,T6277,TW0006277007
Atrack Technology,ATRACK TECHNOLOGY,TW:ATA,2014/7/9,8936F7,T6465,TW0006465008
Audix,AUDIX,TW:ADC,1999/10/4,691814,T2459,TW0002459005
Auras Technology,AURAS TECHNOLOGY,TW:AAS,2005/5/13,28999K,T3324,TW0003324000
Aurona Industries,AURONA INDUSTRIES,TW:ARN,2004/1/27,28395X,T8074,TW0008074006
Aurora,AURORA,TW:AUR,1991/8/1,315026,T2373,TW0002373008
Aurora Systems,AURORA SYSTEMS,TW:AUS,1999/6/3,691555,T2433,TW0002433000
Aurotek,AUROTEK,TW:AKC,2002/12/24,26633L,T6215,TW0006215007
AV Technology,AV TECH,TW:AVH,2003/11/26,28154P,T8072,TW0008072000
Avalue Technology,AVALUE TECHNOLOGY,TW:AVA,2010/6/8,51293H,T3479,TW0003479002
Aver Information,AVER INFORMATION,TW:ARM,2009/7/15,68917X,T3669,TW0003669008
Avermedia Technologies,AVERMEDIA TECHNOLOGIES,TW:AVT,1997/5/5,890245,T2417,TW0002417003
Avision,AVISION,TW:AVI,1998/12/4,675825,T2380,TW0002380003
Avita,AVITA,TW:ACP,2010/4/27,77451D,T4735,TW0004735006
AVY Precision Technology,AVY PRECISION TECH.,TW:AVY,1999/6/14,691577,T5392,TW0005392005
Awea Mechantronic,AWEA MECHANTRONIC,TW:AWE,1998/12/30,675923,T1530,TW0001530004
Axiomtek,AXIOMTEK,TW:AXT,2005/4/28,30767Q,T3088,TW0003088001
Axis,AXIS,TW:AXS,2003/11/26,28154K,T6292,TW0006292006
Azurewave Technologies,AZUREWAVE TECHS.,TW:AZU,2011/5/3,69234R,T3694,TW0003694006
B in Live,B IN LIVE,TBIL,2017/3/29,9055YU,T6625,TW0006625007
Bai SHA Technology,BAI SHA TECHNOLOGY,TW:BAI,2010/3/29,54614P,T8401,TW0008401001
Bank of Kaohsiung,BANK OF KAOHSIUNG,TW:BOK,1998/5/18,675425,T2836,TW0002836004
Baotek Industrial Materials,BAOTEK INDUSTRIAL MATS.,TW:BIM,1998/1/20,675033,T5340,TW0005340004
Basso Industry,BASSO INDUSTRY,TW:BIC,1999/1/12,675979,T1527,TW0001527000
Benq Materials,BENQ MATERIALS,TW:BMC,2010/11/12,31160E,T8215,TW0008215005
Benq Medical Technology,BENQ MEDICAL TECH.,TW:TME,2002/1/7,32171J,T4116,TW0004116009
BES Engineering,BES ENGINEERING,TW:BES,1993/3/2,316674,T2515,TW0002515004
Best Friend Technology,BEST FRIEND TECHNOLOGY,TW:YEC,1996/12/30,887840,T5321,TW0005321004
Bestec Power Electronics,BESTEC POWER ELECTRONICS,TW:BST,2008/3/12,31160D,T3308,TW0003308003
Billion Electric,BILLION ELECTRIC,TW:BIL,2000/1/19,280196,T3027,TW0003027009
Bin Chuan Enterprise,BIN CHUAN ENTER.,TW:UAN,2005/7/29,28998N,T1569,TW0001569002
Bionet,BIONET,TW:BIN,2007/7/26,30831N,T1784,TW0001784007
Bionime,BIONIME,TW:BBB,2010/12/23,68521C,T4737,TW0004737002
Bioptik Technology,BIOPTIK TECHNOLOGY,TW:BPT,2011/7/29,77505V,T4161,TW0004161005
Biostar Microtech International,BIOSTAR MICROTECH INTL.,TW:BSI,1998/12/16,675889,T2399,TW0002399003
Bioteque,BIOTEQUE,TW:BIO,2002/3/4,15245L,T4107,TW0004107008
Bizlink Holding,BIZLINK HOLDING,TW:BZL,2011/4/21,75751H,T3665,KYG114741062
Boardtek Electronics,BOARDTEK ELECTRONICS,TW:BOE,1998/6/25,675552,T5349,TW0005349005
Body Organ Biomedical,BODY ORGAN BIOMEDICAL,TW:BOG,2012/10/9,87712U,T4177,TW0004177001
Bon Fame,BON FAME,TW:BFM,2011/9/9,77601R,T8433,TW0008433004
Bothhand Enterprise,BOTHHAND ENTERPRISE,TW:BHE,2005/7/29,28922P,T3299,TW0003299004
Bright LED Electronics,BRIGHT LED ELECTRONICS,TW:BLE,2001/3/22,257156,T3031,TW0003031001
Bright Sheland International,BRIGHT SHELAND INTL.,TW:BSH,2014/10/16,9142PU,T4556,TW0004556006
Brightking Holdings,BRIGHTKING HOLDINGS,TW:BGT,2014/7/14,8939D8,T6422,KYG136861039
Brighton-Best International,BRIGHTON-BEST INTL.,TW:BBI,2010/12/17,774511,T8415,TW0008415001
Brogent Technologies,BROGENT TECHNOLOGIES,TW:GZN,2011/12/5,779970,T5263,TW0005263008
Browave,BROWAVE,TW:BRO,2011/11/3,77884W,T3163,TW0003163002
C Sun Manufacturing,C SUN MANUFACTURING,TW:CGE,1999/9/28,691797,T2467,TW0002467008
C-Media Electronics,C-MEDIA ELTN.,TW:CME,2003/4/21,26981L,T6237,TW0006237001
C-Technology United,C-TECH UNITED,TW:CTU,2009/10/28,53641W,T3625,TW0003625000
Calin Technology,CALIN TECHNOLOGY,TW:CTO,2011/1/24,774500,T4976,TW0004976006
Camellia Metal,CAMELLIA METAL,TW:CML,2011/10/21,77827X,T2064,TW0002064003
Cameo Communications,CAMEO COMMS.,TW:CAI,2002/1/22,15128T,T6142,TW0006142003
Capital Futures,CAPITAL FUTURES,TW:CAF,2009/4/27,53641V,T6024,TW0006024003
Capital Securities,CAPITAL SECURITIES,TW:CSC,1996/1/4,887867,T6005,TW0006005002
Career Technology (Manufacturing),CAREER TECH.(MNFG.),TW:CRM,2002/2/4,15163E,T6153,TW0006153000
Carnival Industrial,CARNIVAL INDUSTRIAL,TW:CAR,1989/7/3,772073,T1417,TW0001417004
Casetek Holdings,CASETEK HOLDINGS,TW:CSL,2013/1/25,88044V,T5264,KYG193031096
Cashbox Partyworld,CASHBOX PARTYWORLD,TW:CPW,2012/5/3,87109D,T8359,TW0008359001
Casing Macron Technology,CASING MACRON TECHNOLOGY,TW:CMH,2005/8/15,28922T,T3325,TW0003325007
Castlenet Technology,CASTLENET TECHNOLOGY,TW:STL,2010/3/16,51805P,T8059,TW0008059007
Caswell,CASWELL,TW:CAW,2013/4/18,88302C,T6416,TW0006416001
Cathay Chemical Works,CATHAY CHM.WORKS,TW:CAT,1990/1/31,540319,T1713,TW0001713006
Cayenne Entertainment Technology,CAYENNE ENTM.TECH.,TW:CAY,2011/6/10,70756C,T4946,TW0004946009
Cayman Tung Ling,CAYMAN TUNG LING,TW:CYM,2011/9/9,775980,T2924,KYG198691092
CCP Contact Probes,CCP CONTACT PROBES,TW:CPN,2003/1/9,26675F,T6217,TW0006217003
Celxpert Energy,CELXPERT ENERGY,TW:LXP,2007/6/25,29142J,T3323,TW0003323002
Center Laboratories,CENTER LABORATORIES,TW:CLB,2003/10/7,27761Q,T4123,TW0004123005
Central Reinsurance,CENTRAL REIN.,TW:CRC,2000/7/6,297001,T2851,TW0002851003
CGS International,CGS INTERNATIONAL,TW:CGS,1996/4/9,887829,T5310,TW0005310007
Chaheng Precision,CHAHENG PRECISION,TW:CAH,2013/7/30,89520E,T4546,TW0004546007
Chain Chon Industrial,CHAIN CHON INDUSTRIAL,TW:CCH,2001/2/15,256841,T5014,TW0005014005
Chain Yarn,CHAIN YARN,TW:CYZ,2010/11/22,774507,T4427,TW0004427000
Chainqui Construction Development,CHAINQUI CON.DEV.,TW:PAO,1989/7/3,500026,T2509,TW0002509007
Champion Building Materials,CHAMPION BLDG.MATS.,TW:SYC,1992/9/28,315992,T1806,TW0001806008
Champion Microelectronic,CHAMPION MICROELECTRONIC,TW:CNM,2011/3/21,75578C,T3257,TW0003257002
Chander Electronics,CHANDER ELECTRONICS,TW:CRL,2004/3/25,28724H,T8068,TW0008068008
Chang Type Industrial,CHANG TYPE INDL.,TW:CTY,2003/3/19,26892R,T1541,TW0001541001
Chang Wah Electromaterials,CHANG WAH ELTMAT.,TW:CWE,2003/10/30,27944D,T8070,TW0008070004
Chang-Ho Fibre,CHANG-HO FIBRE,TW:CHO,1999/1/21,691009,T1468,TW0001468007
Changs Ascending Enterprise,CHANGS ASCENDING ENTER.,TW:CUN,2003/1/14,51521K,T8038,TW0008038001
Channel Well Technology,CHANNEL WELL TECHNOLOGY,TW:CWT,2005/1/31,30082E,T3078,TW0003078002
Chant Sincere,CHANT SINCERE,TW:CAS,2002/12/20,26625Q,T6205,TW0006205008
Chateau International Development,CHATEAU INTL.DEVELOPMENT,TW:CID,2009/9/17,69903K,T2722,TW0002722006
Chaun-Choung Technology,CHAUN-CHOUNG TECH.,TW:CCG,2003/1/14,26686V,T6230,TW0006230006
CHC Healthcare,CHC HEALTHCARE,TW:CYY,2011/10/18,77827W,T4164,TW0004164009
Cheer Time Enterprise,CHEER TIME ENTERPRISE,TW:RMT,2005/4/12,30460J,T3229,TW0003229001
Chen Full International,CHEN FULL INTL.,TW:CUL,2004/9/10,29336C,T8383,TW0008383001
Chenbro Micom,CHENBRO MICOM,TW:NBM,2005/4/28,30767U,T8210,TW0008210006
Cheng Fwa Industrial,CHENG FWA INDUSTRIAL,TW:FWA,2000/2/9,280241,T5426,TW0005426001
Cheng Loong,CHENG LOONG,TW:CLO,1987/9/8,756101,T1904,TW0001904001
